Id,y,x1,x2,x3,x4,x5,X^2,,,,,expo^x,,,,,cos(x),,,,,const
284,-3.2449105763,-0.6038395528,-1.1495540633,1.0983035407,-0.1378391786,0.0253856044,0.3646222055,1.3214745444,1.2062706676,0.0189996392,0.0006444289,0.546708485,0.3167780008,2.9990738992,0.8712387943,1.0257105628,0.823161562,0.4088944352,0.455107365,0.990515212,0.9996778028,1
285,-9.1349202459,0.6103917643,0.286012527,0.9785672974,-1.1094775536,-0.5475181007,0.3725781059,0.0818031656,0.9575939556,1.230940442,0.2997760706,1.8411525554,1.3311091299,2.6606416019,0.3297311829,0.5783835201,0.8194235259,0.9593764813,0.5582118304,0.4451294106,0.8538191521,1
286,15.679898084,0.6659671461,-2.5345544621,-1.3751844793,0.5009922322,-0.480249035,0.4435122396,6.4239663213,1.8911323522,0.2509932167,0.2306391356,1.9463720374,0.0792970412,0.2527929564,1.6503579969,0.6186293123,0.7863196309,-0.821341144,0.1943667502,0.8771064285,0.8868798961,1
287,21.1979123689,0.9361075501,0.8091802969,-1.1980928802,0.4066570875,1.2016978557,0.8762973454,0.6547727528,1.4354265496,0.1653699868,1.4440777363,2.5500361872,2.2460661244,0.3017691734,1.5017890351,3.3257587903,0.5929269286,0.6900919017,0.3641346046,0.918448212,0.3607747651,1
288,10.3923284612,0.1474344017,-0.9774648772,0.8793899419,0.6354245266,0.5426107835,0.0217369028,0.9554375862,0.7733266699,0.4037643289,0.2944264624,1.1588572632,0.3762637656,2.4094293661,1.8878234025,1.720492838,0.9891512216,0.5591261673,0.6376212211,0.8048198043,0.856363462,1
289,8.5048424004,0.7159388934,-2.9946128602,0.8809375611,1.8081318106,0.4366384746,0.5125684991,8.9677061826,0.7760509865,3.2693406444,0.1906531575,2.046106857,0.050056002,2.4131611321,6.0990426155,1.5474965167,0.7544773536,-0.9892179017,0.6364282495,-0.2351136399,0.9061783551,1
290,3.0670563618,0.1927289965,0.6964386734,0.3382254737,0.6517812617,0.0014710002,0.0371444661,0.4850268258,0.114396471,0.4248188131,2.16384172199865E-06,1.2125541426,2.0065938315,1.4024566848,1.9189559492,1.0014720827,0.9814851838,0.7671316018,0.9433449625,0.7950045408,0.9999989181,1
291,0.9151013478,-0.7667048545,-1.0043227122,-0.9981917282,-1.373042551,-1.067742011,0.587836334,1.0086641103,0.9963867263,1.8852458467,1.1400730021,0.4645412802,0.3662926363,0.368545269,0.2533350011,0.3437839019,0.7202006348,0.5366598323,0.5418230299,0.1964673822,0.4821037125,1
292,-13.2901768175,1.7612661274,0.7540956637,-0.6250273907,-0.390392694,0.1125575309,3.1020583716,0.5686602699,0.3906592391,0.1524064555,0.0126691978,5.8198013416,2.1256883167,0.5352467675,0.6767910505,1.11913664,-0.1893202203,0.7288909767,0.810947093,0.9247596908,0.9936720862,1
293,-24.7080505857,-0.6555450295,0.0675168572,0.7776041379,-0.0357427335,0.3360157427,0.4297392857,0.004558526,0.6046681953,0.001277543,0.1129065793,0.5191590285,1.0698482941,2.1762520148,0.964888495,1.3993610543,0.7927158006,0.9977216027,0.7125964565,0.9993612965,0.9440758776,1
294,-2.9942831873,0.8864915394,-0.272131756,0.2847905991,-0.3093775929,-0.0285288698,0.7858672494,0.0740556926,0.0811056854,0.095714495,0.0008138964,2.4266010646,0.7617538888,1.329483604,0.7339036009,0.9718742359,0.6321344728,0.9632001006,0.9597205062,0.9525232561,0.9995930794,1
295,-5.336635792,-0.3247302651,-0.5288698536,0.173711853,0.5665453158,0.146304446,0.1054497451,0.279703322,0.0301758079,0.3209735949,0.0214049909,0.7227222708,0.5892705555,1.1897127043,1.7621687871,1.1575485454,0.9477368207,0.8633778461,0.9849499987,0.8437602058,0.9893165815,1
296,23.9696214179,0.4987269583,-0.7379317802,-1.2037351922,0.417043503,0.6878813912,0.2487285789,0.5445433123,1.4489784129,0.1739252834,0.4731808083,1.6466237152,0.4781017131,0.3000712921,1.5174685259,1.9894961012,0.8781921793,0.7398615539,0.3588738897,0.9142904905,0.7725928564,1
297,-14.3585080846,0.0498572666,1.3480357804,0.907698798,2.6805708408,-0.200808514,0.002485747,1.8172004653,0.8239171079,7.1854600324,0.0403240593,1.0511210556,3.8498561364,2.4786121782,14.5934214385,0.8180690653,0.9987573839,0.2209227983,0.6155609304,-0.895598398,0.9799056306,1
298,19.5732983613,-0.9988487961,-0.7401367907,-0.5654978064,0.4760313834,-2.158068564,0.9976989175,0.547802469,0.319787769,0.226605878,4.6572599268,0.3683031893,0.4770486552,0.5680772839,1.6096735323,0.1155480794,0.5412706523,0.7383763155,0.8443219624,0.8888205574,-0.5540923468,1
299,-10.2162312134,1.3185510181,-0.2392965911,-0.2467935578,-1.079343166,-0.1142255515,1.7385767873,0.0572628585,0.0609070602,1.16498167,0.0130474766,3.7380011553,0.7871813767,0.7813019706,0.3398186568,0.8920567285,0.2495788413,0.9715049367,0.969700726,0.4719075623,0.9934833518,1
300,-2.4004649459,0.0132397677,-0.1219449276,0.3390592559,-0.589632042,-0.8958157604,0.0001752914,0.0148705654,0.114961179,0.3476659449,0.8024858766,1.0133278015,0.8851971171,1.403626516,0.5545312915,0.4082744087,0.9999123556,0.9925739267,0.9430679743,0.8311453404,0.6248821447,1
301,-16.9983585995,0.5483281305,0.0986674538,0.1971810552,1.0590272544,-1.0225643913,0.3006637387,0.0097352664,0.0388803685,1.1215387257,1.0456379343,1.730357666,1.1036992076,1.2179645396,2.8835646499,0.3596714183,0.853397195,0.9951363145,0.980622721,0.4897204304,0.5211790944,1
302,9.2251025721,-0.8552404573,1.2572196508,-1.4828833576,-1.3094121463,0.8178618312,0.7314362397,1.5806012504,2.1989430522,1.714560169,0.6688979749,0.4251809409,3.5156331984,0.2269822729,0.2699787177,2.265650312,0.6560370487,0.3084628665,0.087799771,0.2584179633,0.6837829598,1
303,-4.1440031169,0.238200192,0.1052321371,-0.0916594081,0.031267547,-0.0921121147,0.0567393315,0.0110738027,0.0084014471,0.0009776595,0.0084846417,1.2689632037,1.1109684774,0.9124158581,1.0317615117,0.9120028949,0.9717642205,0.9944682063,0.9958022166,0.9995112101,0.9957606779,1
304,-12.1302989721,1.3554427026,-0.3981481288,-0.1613735363,1.7944488052,0.027509702,1.83722492,0.1585219324,0.0260414182,3.2200465146,0.0007567837,3.8784775887,0.6715625426,0.850974142,6.016157733,1.0278915877,0.2136928975,0.9217805669,0.9870075229,-0.2217926039,0.999621632,1
305,15.8300561998,2.2320163895,-0.104979701,1.3674149825,-1.6553440383,0.1536444608,4.9818971631,0.0110207376,1.8698237343,2.7401638852,0.0236066203,9.3186371506,0.9003427984,3.9251908822,0.191026324,1.1660762273,-0.6140802355,0.99449469,0.2019821313,-0.0844470186,0.9882198913,1
306,-26.2571371078,-1.5844735632,0.8444543066,-1.2128678162,0.2837695544,-0.2821958767,2.5105564723,0.7131030759,1.4710483396,0.08052516,0.0796345128,0.2050557136,2.326707799,0.2973433295,1.3281268345,0.7541259544,-0.0136768099,0.6641393465,0.3503347785,0.9600068751,0.9604462788,1
307,3.4655730787,-1.1582031852,-1.6193599829,-0.5110404636,1.7406294459,-0.2934850549,1.3414346182,2.6223267542,0.2611623554,3.0297908679,0.0861334774,0.3140499639,0.1980253982,0.59987111,5.700930721,0.7456603668,0.4009862093,-0.0485445694,0.8722361047,-0.1690178714,0.9572414991,1
308,-12.0043065126,0.9172215421,-0.0570428677,0.8767267737,-1.8269113783,-0.4031883068,0.8412953573,0.0032538888,0.7686498357,3.3376051842,0.1625608108,2.5023281089,0.9445535777,2.4030211872,0.1609097905,0.6681862634,0.608028361,0.9983734967,0.6396705293,-0.253324246,0.9198147295,1
309,4.6943451778,0.9494055238,-0.1632549488,-0.0864552827,-0.4304619119,1.1493793834,0.9013708486,0.0266521783,0.0074745159,0.1852974576,1.3210729669,2.5841729733,0.8493746137,0.9171765615,0.6502086862,3.1562334907,0.5821665428,0.986703482,0.9962650693,0.9087730951,0.4090538387,1
310,6.4135679918,0.297514354,0.0440222762,0.6430545453,0.5882249291,0.2125870464,0.0885147908,0.0019379608,0.4135191483,0.3460085672,0.0451932523,1.3465077029,1.0450056334,1.9022826225,1.8007890485,1.2368737743,0.9560680958,0.9990311761,0.8002678583,0.8319269497,0.977488347,1
311,0.1378376423,1.547031497,-0.0602875336,0.278081048,-0.6429525534,0.150115227,2.3933064527,0.0036345867,0.0773290692,0.4133879859,0.0225345814,4.6975049074,0.9414937835,1.3205932243,0.5257378611,1.1619681251,0.0237625929,0.998183257,0.9615839817,0.8003290129,0.9887538521,1
312,13.7763364966,1.5877615237,-0.6432576018,-1.1335928256,0.9967596428,-0.1487661522,2.5209866563,0.4137803423,1.2850326943,0.9935297856,0.0221313681,4.8927842794,0.5255775101,0.3218747367,2.7094878799,0.8617706145,-0.0169643831,0.8001460805,0.4234076659,0.5430261311,0.9889547092,1
313,-2.9796088347,0.096004205,-0.0451133037,0.0791217239,0.8505306835,-0.8391241906,0.0092168074,0.0020352102,0.0062602472,0.7234024436,0.7041294072,1.1007636927,0.9558891699,1.0823360603,2.3408887935,0.4320887852,0.9953951348,0.9989825675,0.996871509,0.6595843608,0.6681147352,1
314,-8.8694924162,-1.0117740841,0.084968137,-1.6064396894,-1.373053536,1.8666831483,1.0236867973,0.0072195843,2.5806484758,1.8852760128,3.4845059763,0.3635733973,1.0886823775,0.2006005444,0.2533322182,6.4668113336,0.5303575343,0.9963923791,-0.035635816,0.1964566112,-0.2915882484,1
315,-15.2738886942,0.7574683301,-0.0100564719,1.238006936,-1.0405992301,-0.3156031234,0.573758271,0.0001011326,1.5326611735,1.0828467577,0.0996053315,2.1328696576,0.9899939254,3.4487330646,0.3532429447,0.7293488542,0.7265778077,0.9999494341,0.3266806462,0.5057033878,0.9506093484,1
316,-21.9345826383,0.6234536094,0.8906716814,0.5129168468,-2.5412388077,-0.9680821177,0.3886944031,0.7932960441,0.2630836918,6.4578946777,0.9371829865,1.8653591521,2.4367658321,1.6701556853,0.07876876,0.3798107724,0.8118669384,0.62888994,0.8713168588,-0.8251357668,0.5668805243,1
317,-32.9715271605,0.4770680924,-0.355951493,2.5402316208,0.926558301,0.5580818806,0.2275939647,0.1267014654,6.4527766871,0.8585102851,0.3114553855,1.6113431605,0.7005065989,12.682608186,2.5258011536,1.7473177199,0.8883450024,0.9373153346,-0.8245663538,0.6005893707,0.8482724303,1
318,0.225588729,-1.1169495537,-0.0352967396,0.2412039642,1.1277836301,0.8811310971,1.2475763056,0.0012458598,0.0581793524,1.2718959164,0.7763920103,0.3272766132,0.9653189254,1.2727806105,3.0888029781,2.4136282109,0.438426123,0.9993771348,0.9710510855,0.4286632703,0.6362789563,1
319,-8.3143977372,1.0329891945,-0.9239120158,1.4121516983,-1.3804307523,-0.5359145617,1.067066676,0.853613413,1.994172419,1.9055890619,0.2872044174,2.809451292,0.3969630738,4.1047781529,0.2514702084,0.5851339043,0.5122539153,0.6027031228,0.157980001,0.189217878,0.8598019885,1
320,6.072367928,0.4307711349,-0.1498915917,-1.0060368579,-0.8215498256,-1.5482543228,0.1855637707,0.0224674893,1.0121101595,0.6749441159,2.3970914482,1.5384434137,0.8608012893,0.3656652952,0.4397495909,0.2126188139,0.9086440158,0.9887872725,0.5352126507,0.6810872399,0.0225400949,1
321,14.4188805732,0.531974639,1.260568845,-0.1003935034,-0.400348815,-1.4723229285,0.2829970165,1.5890338131,0.0100788555,0.1602791737,2.1677348057,1.702290401,3.5274274764,0.9044814315,0.6700862691,0.2293920046,0.8618071432,0.3052752671,0.9949648035,0.920925103,0.0983143259,1
322,3.644744849,0.9132019243,2.2113043332,-1.7974558044,-1.0634329382,-0.6795930425,0.8339377545,4.8898668542,3.2308473687,1.130889614,0.4618467035,2.4922898946,9.1276140825,0.1657199764,0.3452684881,0.5068232059,0.6112146765,-0.5976028341,-0.2247237031,0.4858744646,0.7778285464,1
323,-19.3852143508,-0.5643179097,0.2273459501,1.6142495473,1.0085972869,0.5275973828,0.3184547032,0.051686181,2.6058016009,1.0172684871,0.2783589983,0.568747952,1.2552640516,5.0241161467,2.7417524243,1.6948553243,0.8449536059,0.9742680288,-0.0434395472,0.5330480599,0.8640191822,1
324,-7.7630877115,-0.7239287041,-1.1196282337,-0.7967753063,1.5480668014,-0.0617433015,0.5240727686,1.2535673817,0.6348508887,2.3965108215,0.0038122353,0.4848437019,0.326401117,0.4507802511,4.7023707732,0.9401241843,0.7492094066,0.4360170432,0.6990163366,0.0227275683,0.9980944878,1
325,-10.5026607496,-0.4468362537,-0.1837557302,0.8246182196,-1.3128496745,1.4148741359,0.1996626376,0.0337661684,0.6799952082,1.723574268,2.0018688205,0.6396486398,0.8321390454,2.2810097543,0.2690522516,4.1159683808,0.9018187143,0.9831643688,0.6788373521,0.2550956766,0.1552911687,1
326,9.4039678721,0.1564762569,-0.2163439783,0.4428461137,0.2183970731,-0.3441964565,0.024484819,0.0468047169,0.1961126805,0.0476972816,0.1184712006,1.1693829973,0.8054581941,1.5571326946,1.2440809607,0.7087896681,0.9877825496,0.9766887776,0.9035357283,0.9762460016,0.9413469045,1
327,5.1155233509,-0.252710672,-0.8688625469,0.6563907509,-0.5319938094,-0.9562584224,0.0638626838,0.7549221253,0.4308488178,0.2830174133,0.9144301705,0.7766925682,0.4194283581,1.9278217736,0.5874325727,0.3843281929,0.9682382319,0.6456955183,0.7921999727,0.8617974191,0.5765810333,1
328,-11.7980625309,0.1658635227,1.3291412827,-0.0483446238,-0.608101257,0.4038960208,0.0275107081,1.7666165495,0.0023372026,0.3697871387,0.1631319956,1.1804119912,3.777797934,0.9528053711,0.5443835328,1.4976482147,0.986276152,0.2393099073,0.9988316263,0.8207342678,0.9195368255,1
329,16.3428713312,1.9367124624,-1.4519055294,0.3822027878,0.2050866252,1.1615338036,3.750855162,2.1080296664,0.146078971,0.0420605238,1.3491607768,6.9359113788,0.2341237331,1.4655092424,1.2276314042,3.1948297613,-0.3578049286,0.1186109079,0.9278453241,0.9790433468,0.3979328644,1
330,-2.8578472813,0.9909091737,-0.1867091118,-1.6845172554,0.8065637679,-0.8351926902,0.9819009905,0.0348602924,2.8375983838,0.6505451117,0.6975468297,2.6936823845,0.8296850469,0.1855339759,2.2401969092,0.4337908861,0.5479295411,0.98262043,-0.113475972,0.6919831762,0.6710348296,1
331,-13.9138260948,-0.946740411,1.1483505807,-0.9108503776,1.4028447401,0.3358447214,0.8963174057,1.3187090562,0.8296484104,1.9679733648,0.1127916769,0.388003697,3.152988019,0.4021820719,4.0667523808,1.3991217543,0.5843313949,0.409992415,0.6130741513,0.1671631106,0.9441322544,1
332,5.0423111151,0.3191184001,0.3072647805,-1.6384236257,-1.7763886163,0.2155530538,0.1018365533,0.0944116453,2.6844319774,3.1555565163,0.046463119,1.3759142236,1.3597009427,0.1942860686,0.1692482653,1.2405477969,0.949512371,0.9531644088,-0.0675757624,-0.2041470118,0.9768582522,1
333,-13.8483108899,0.5680073592,0.0826110322,-0.821534517,0.0189221039,-0.0820341531,0.3226323601,0.0068245826,0.6749189627,0.000358046,0.0067296023,1.7647470386,1.0861192609,0.4397563229,1.0191022614,0.9212404949,0.8429745958,0.9965896489,0.6810984488,0.9998209823,0.9966370854,1
334,5.9480297068,-0.9571580983,1.0139721541,-1.7302760616,0.5887424068,0.3843234052,0.9161516251,1.0281395293,2.9938552492,0.3466176216,0.1477044798,0.3839825776,2.7565286541,0.1772354753,1.8017211578,1.4686203244,0.5758457289,0.5284927878,-0.158804565,0.8316396977,0.9270523219,1
335,26.588737929,1.0097118548,-1.0053118723,0.1014071467,2.1711649493,0.662074289,1.0195180297,1.0106519607,0.0102834094,4.7139572371,0.4383423642,2.7448099973,0.3659304934,1.1067271503,8.768492943,1.9388098181,0.5321047098,0.5358249179,0.9948627,-0.5649466723,0.7887187513,1
336,14.283845284,0.1005812087,0.5391612741,0.0861768424,2.1908980132,0.9836361958,0.0101165795,0.2906948795,0.0074264482,4.8000341044,0.9675401657,1.1058134398,1.7145682062,1.0899990693,8.9432406583,2.6741623625,0.9949459732,0.8581395988,0.9962890734,-0.5811179179,0.5539990199,1
337,-3.7638104014,-0.0856149542,0.2523314314,-0.3907979961,1.2098501264,-1.4061047714,0.0073299204,0.0636711513,0.1527230737,1.4637373284,1.9771306281,0.917947615,1.2870225263,0.6765168013,3.3529820914,0.2450961316,0.9963372779,0.9683329836,0.9246053765,0.3531596214,0.1639480678,1
338,-4.5455481838,-1.6047385299,1.4587147497,2.1531197926,0.4683049077,0.1127379412,2.5751857492,2.1278487209,4.6359248412,0.2193094866,0.0127098434,0.2009420884,4.3004288474,8.6116831968,1.5972843527,1.119338562,-0.0339356861,0.1118470578,-0.5499659481,0.892334691,0.9936518063,1
339,13.38001863,0.6572676903,-0.6470535264,0.1712435452,0.0389087059,0.6265642507,0.4320008167,0.418678266,0.0293243518,0.0015138874,0.3925827603,1.9295130981,0.5235862392,1.1867797483,1.039675563,1.8711706494,0.7916645057,0.7978635061,0.985373619,0.9992431518,0.8100468889,1
340,-3.8621336649,-1.5579985282,-0.5070347698,0.844995603,-0.6755938276,-0.9933613754,2.4273594138,0.2570842578,0.7140175691,0.4564270199,0.9867668222,0.2105570738,0.602278829,2.3279675785,0.5088541592,0.3703297791,0.0127974493,0.8741882266,0.6637345713,0.7803357322,0.5458765689,1
341,11.2613163414,2.0420721498,0.0381180002,-0.5789181399,-1.6923704375,0.7293463463,4.1700586651,0.0014529819,0.3351462128,2.8641176976,0.5319460928,7.7065618158,1.0388538106,0.560504426,0.18408265,2.0737246667,-0.4540233998,0.999273597,0.8370550455,-0.121274849,0.7456101449,1
342,-3.2858624844,0.6991361537,-0.2987596006,-1.1022301909,-0.0245494236,-0.8358560675,0.4887913614,0.0892572989,1.2149113937,0.0006026742,0.6986553655,2.0120138858,0.7417377013,0.3321295448,0.9757494626,0.4335032145,0.7653984069,0.9557023172,0.4516074325,0.999698678,0.670542837,1
343,-4.7677900024,-0.9420935889,-0.1032127515,-1.0513903987,0.2466489553,0.6079925094,0.8875403302,0.0106528721,1.1054217704,0.0608357071,0.3696548915,0.3898108768,0.9019350651,0.3494515342,1.2797297915,1.8367404561,0.5880960391,0.9946782908,0.4963645032,0.9697360417,0.8207963915,1
344,-1.0112142053,-0.8396324472,-1.3682450953,1.561279599,-0.940270236,-0.6599427051,0.7049826463,1.8720946409,2.4375939861,0.8841081166,0.435524374,0.431869229,0.2545532846,4.7649145255,0.3905222879,0.5168809483,0.6677364764,0.2011690582,0.0095165842,0.5895697723,0.7900273587,1
345,-9.7113349693,0.2130171674,0.5993693725,-0.2563168937,0.4607943277,-0.4009861579,0.0453763136,0.3592436447,0.06569835,0.2123314124,0.1607898988,1.2374058941,1.8209700845,0.773896687,1.5853327587,0.6696593305,0.9773975056,0.8256915298,0.9673302763,0.8956995746,0.9206765182,1
346,-5.8931585553,-0.9711706648,1.4263168608,2.4884416143,1.695969533,0.1418066392,0.9431724602,2.0343797874,6.1923416679,2.8763126569,0.0201091229,0.3786395186,4.1633367694,12.0424946388,5.451929229,1.1523538069,0.5643334793,0.1439773387,-0.7941728834,-0.1248465863,0.9899622763,1
347,-6.5112312184,1.8334353618,0.3557035157,-0.4772862704,0.4663795744,-0.0943925064,3.361485226,0.1265249911,0.2278021839,0.2175099074,0.0089099453,6.2553391421,1.4271843478,0.6204648831,1.5942120066,0.9099255405,-0.2596299907,0.9374017215,0.888244799,0.8932020826,0.9955483342,1
348,-1.6190720244,-0.9831181837,-0.8983219714,0.8020517387,-1.8465319817,0.6041367404,0.9665213632,0.8069823644,0.6432869916,3.4096803593,0.3649812012,0.3741426326,0.407252468,2.2301118446,0.1577834143,1.8296720451,0.5544301996,0.6229235374,0.6952334167,-0.2722548762,0.8229927804,1
349,-10.8489288668,-1.6295836027,-2.1211764449,-1.8388466038,1.9667639719,-0.1962339649,2.6555427183,4.4993895104,3.3813568322,3.8681605213,0.038507769,0.1960111757,0.1198905009,0.1590007112,7.1475094827,0.8218199351,-0.0587534209,-0.5230112512,-0.2648518446,-0.3857011417,0.9808078216,1
350,0.2503367197,0.0865831802,1.4192550459,0.9341797485,-1.3915052694,0.8690063428,0.0074966471,2.0142848853,0.8726918025,1.9362869148,0.7551720239,1.0904420671,4.1340396231,2.5451249587,0.2487006612,2.3845402604,0.9962540175,0.1509619283,0.5944782001,0.1783320398,0.6455857097,1
351,-6.2835428366,0.1841812647,-0.3416780976,0.0242909141,1.2798120206,-0.885966482,0.0339227383,0.1167439224,0.0005900485,1.6379188081,0.7849366073,1.2022337259,0.7105769043,1.0245883418,3.595963695,0.4123154851,0.9830865247,0.9421937145,0.9997049903,0.2868952918,0.6325412309,1
352,-1.0736015882,0.4008856791,-0.0096572365,-1.7971646154,-0.8022531717,0.1932135532,0.1607093277,9.32622174525396E-05,3.2298006548,0.6436101516,0.0373314772,1.4931465609,0.9903892448,0.1657682392,0.4483176885,1.2131418362,0.9207157331,0.9999533693,-0.2244399525,0.6950886157,0.9813922575,1
353,-8.359817044,1.2973420891,1.0013310173,0.5972125044,-0.8152756611,1.8012139908,1.6830964961,1.0026638063,0.3566627754,0.6646744036,3.2443718407,3.6595569534,2.7219023177,1.8170467247,0.4425173257,6.0569961405,0.2700589325,0.5391818151,0.8269063448,0.6856677617,-0.2283841691,1
